zipcode,county,state,negative_zipcode
3838,Carroll County,NH,0
3839,Strafford County,NH,0
3840,Rockingham County,NH,0
3841,Rockingham County,NH,0
3842,Rockingham County,NH,0
3844,Rockingham County,NH,0
3845,Carroll County,NH,0
3846,Carroll County,NH,0
3847,Carroll County,NH,0
3848,Rockingham County,NH,0
3849,Carroll County,NH,0
3850,Carroll County,NH,0
3851,Strafford County,NH,0
3852,Strafford County,NH,0
3853,Carroll County,NH,0
3854,Rockingham County,NH,0
3855,Strafford County,NH,0
3856,Rockingham County,NH,0
3857,Rockingham County,NH,0
3858,Rockingham County,NH,0
3860,Carroll County,NH,0
3861,Strafford County,NH,0
3862,Rockingham County,NH,0
3864,Carroll County,NH,0
3865,Rockingham County,NH,0
3867,Strafford County,NH,0
3868,Strafford County,NH,0
3869,Strafford County,NH,0
3870,Rockingham County,NH,0
3871,Rockingham County,NH,0
3872,Carroll County,NH,0
3873,Rockingham County,NH,0
3874,Rockingham County,NH,0
3875,Carroll County,NH,0
3878,Strafford County,NH,0
3882,Carroll County,NH,0
3883,Carroll County,NH,0
3884,Rockingham County,NH,0
3885,Rockingham County,NH,0
3886,Carroll County,NH,0
3887,Carroll County,NH,0
3890,Carroll County,NH,0
3894,Carroll County,NH,0
3897,Carroll County,NH,0
3901,York County,ME,0
3902,York County,ME,0
3903,York County,ME,0
3904,York County,ME,0
3905,York County,ME,0
3906,York County,ME,0
3907,York County,ME,0
3908,York County,ME,0
3909,York County,ME,0
3910,York County,ME,0
3911,York County,ME,0
4001,York County,ME,0
4002,York County,ME,0
4003,Cumberland County,ME,0
4005,York County,ME,0
4006,York County,ME,0
4008,Sagadahoc County,ME,0
4009,Cumberland County,ME,0
4010,Oxford County,ME,0
4011,Cumberland County,ME,0
4015,Cumberland County,ME,0
4017,Cumberland County,ME,0
4019,Cumberland County,ME,0
4020,York County,ME,0
4021,Cumberland County,ME,0
4022,Oxford County,ME,0
4024,Cumberland County,ME,0
4027,York County,ME,0
4029,Cumberland County,ME,0
4030,York County,ME,0
4032,Cumberland County,ME,0
4037,Oxford County,ME,0
4038,Cumberland County,ME,0
4039,Cumberland County,ME,0
4040,Cumberland County,ME,0
4041,Oxford County,ME,0
4042,York County,ME,0
4043,York County,ME,0
4046,York County,ME,0
4047,York County,ME,0
4048,York County,ME,0
4049,York County,ME,0
4050,Cumberland County,ME,0
4051,Oxford County,ME,0
4055,Cumberland County,ME,0
4056,York County,ME,0
4057,Cumberland County,ME,0
4061,York County,ME,0
4062,Cumberland County,ME,0
4063,York County,ME,0
4064,York County,ME,0
4066,Cumberland County,ME,0
4068,Oxford County,ME,0
4069,Cumberland County,ME,0
4071,Cumberland County,ME,0
4072,York County,ME,0
4073,York County,ME,0
4074,Cumberland County,ME,0
4076,York County,ME,0
4079,Cumberland County,ME,0
4083,York County,ME,0
4084,Cumberland County,ME,0
4085,Cumberland County,ME,0
4086,Sagadahoc County,ME,0
4087,York County,ME,0
4088,Oxford County,ME,0
4090,York County,ME,0
4091,Cumberland County,ME,0
4092,Cumberland County,ME,0
4093,York County,ME,0
4095,York County,ME,0
4096,Cumberland County,ME,0
4097,Cumberland County,ME,0
4101,Cumberland County,ME,0
4102,Cumberland County,ME,0
4103,Cumberland County,ME,0
4105,Cumberland County,ME,0
4106,Cumberland County,ME,0
4107,Cumberland County,ME,0
4108,Cumberland County,ME,0
4109,Cumberland County,ME,0
4110,Cumberland County,ME,0
4210,Androscoggin County,ME,0
4216,Oxford County,ME,0
4217,Oxford County,ME,0
4219,Oxford County,ME,0
4220,Androscoggin County,ME,0
4221,Oxford County,ME,0
4222,Androscoggin County,ME,0
4224,Franklin County,ME,0
4226,Oxford County,ME,0
4227,Franklin County,ME,0
4231,Oxford County,ME,0
4234,Franklin County,ME,0
4236,Androscoggin County,ME,0
4237,Oxford County,ME,0
4238,Androscoggin County,ME,0
4239,Androscoggin County,ME,0
4240,Androscoggin County,ME,0
4250,Androscoggin County,ME,0
4252,Androscoggin County,ME,0
4253,Androscoggin County,ME,0
4254,Androscoggin County,ME,0
4255,Lincoln County,ME,0
4256,Androscoggin County,ME,0
4257,Oxford County,ME,0
4258,Androscoggin County,ME,0
4259,Kennebec County,ME,0
4260,Androscoggin County,ME,0
4261,Oxford County,ME,0
4263,Androscoggin County,ME,0
4265,Kennebec County,ME,0
4267,Oxford County,ME,0
4268,Oxford County,ME,0
4270,Androscoggin County,ME,0
4271,Oxford County,ME,0
4274,Androscoggin County,ME,0
4275,Oxford County,ME,0
4276,Oxford County,ME,0
4280,Androscoggin County,ME,0
4281,Oxford County,ME,0
4282,Androscoggin County,ME,0
4284,Kennebec County,ME,0
4285,Franklin County,ME,1
4286,Oxford County,ME,0
4287,Kennebec County,ME,0
4289,Oxford County,ME,0
4290,Oxford County,ME,0
4292,Oxford County,ME,0
4294,Franklin County,ME,0
4330,Kennebec County,ME,0
4341,Lincoln County,ME,0
4342,Lincoln County,ME,0
4344,Kennebec County,ME,0
4345,Kennebec County,ME,0
4346,Kennebec County,ME,0
4347,Kennebec County,ME,0
4348,Lincoln County,ME,0
4349,Kennebec County,ME,0
4350,Kennebec County,ME,0
4351,Kennebec County,ME,0
4352,Kennebec County,ME,0
4353,Kennebec County,ME,0
4354,Waldo County,ME,0
4355,Kennebec County,ME,0
4357,Kennebec County,ME,0
4358,Kennebec County,ME,0
4359,Kennebec County,ME,0
4360,Kennebec County,ME,0
4363,Kennebec County,ME,0
4364,Kennebec County,ME,0
4401,Penobscot County,ME,0
4406,Piscataquis County,ME,0
4408,Hancock County,ME,0
4410,Penobscot County,ME,0
4411,Penobscot County,ME,0
4412,Penobscot County,ME,0
4413,Washington County,ME,0
4414,Piscataquis County,ME,0
4415,Piscataquis County,ME,0
4416,Hancock County,ME,0
4417,Penobscot County,ME,1
4418,Penobscot County,ME,0
4419,Penobscot County,ME,0
4421,Hancock County,ME,0
4422,Penobscot County,ME,0
4424,Aroostook County,ME,0
4426,Piscataquis County,ME,0
4427,Penobscot County,ME,0
4428,Penobscot County,ME,0
4429,Hancock County,ME,0
4430,Penobscot County,ME,0
4431,Hancock County,ME,0
4434,Penobscot County,ME,0
4435,Penobscot County,ME,0
4438,Waldo County,ME,0
4441,Piscataquis County,ME,0
4442,Piscataquis County,ME,0
4443,Piscataquis County,ME,0
4444,Penobscot County,ME,0
4448,Penobscot County,ME,0
4449,Penobscot County,ME,0
4450,Penobscot County,ME,0
4451,Aroostook County,ME,0
4453,Penobscot County,ME,0
4454,Washington County,ME,0
4455,Penobscot County,ME,0
4456,Penobscot County,ME,0
4457,Penobscot County,ME,0
4459,Aroostook County,ME,0
4460,Penobscot County,ME,0
4461,Penobscot County,ME,0
4462,Penobscot County,ME,0
4463,Piscataquis County,ME,0
4464,Piscataquis County,ME,0
4468,Penobscot County,ME,0
4469,Penobscot County,ME,0
4471,Aroostook County,ME,0
4472,Hancock County,ME,0
4473,Penobscot County,ME,0
4474,Penobscot County,ME,0
4475,Penobscot County,ME,0
4476,Hancock County,ME,0
4478,Somerset County,ME,1
4479,Penobscot County,ME,0
4481,Piscataquis County,ME,0
4485,Piscataquis County,ME,0
4487,Aroostook County,ME,0
4488,Penobscot County,ME,0
4489,Penobscot County,ME,0
4490,Washington County,ME,0
4491,Washington County,ME,1
4492,Washington County,ME,0
4493,Penobscot County,ME,0
4495,Penobscot County,ME,0
4496,Waldo County,ME,0
4497,Aroostook County,ME,0
4530,Sagadahoc County,ME,0
4535,Lincoln County,ME,0
4537,Lincoln County,ME,0
4538,Lincoln County,ME,0
4539,Lincoln County,ME,0
4541,Lincoln County,ME,0
4543,Lincoln County,ME,0
4544,Lincoln County,ME,0
4547,Knox County,ME,0
4548,Sagadahoc County,ME,0
4551,Lincoln County,ME,0
4553,Lincoln County,ME,0
4554,Lincoln County,ME,0
4555,Lincoln County,ME,0
4556,Lincoln County,ME,0
4558,Lincoln County,ME,0
4562,Sagadahoc County,ME,0
4563,Knox County,ME,0
4564,Lincoln County,ME,0
4568,Lincoln County,ME,0
4570,Lincoln County,ME,0
4571,Lincoln County,ME,0
4572,Knox County,ME,0
4573,Lincoln County,ME,0
4574,Knox County,ME,0
4575,Lincoln County,ME,0
4576,Lincoln County,ME,0
4578,Lincoln County,ME,0
4579,Sagadahoc County,ME,0
4605,Hancock County,ME,0
4606,Washington County,ME,0
4607,Hancock County,ME,0
4609,Hancock County,ME,0
4611,Washington County,ME,0
4612,Hancock County,ME,0
4613,Hancock County,ME,0
4614,Hancock County,ME,0
4616,Hancock County,ME,0
4617,Hancock County,ME,0
4619,Washington County,ME,0
4622,Hancock County,ME,0
4623,Washington County,ME,0
4624,Hancock County,ME,0
4625,Hancock County,ME,0
4626,Washington County,ME,0
4627,Hancock County,ME,0
4628,Washington County,ME,0
4630,Washington County,ME,0
4631,Washington County,ME,0
4634,Hancock County,ME,0
4635,Hancock County,ME,1
4640,Hancock County,ME,0
4642,Hancock County,ME,0
4643,Washington County,ME,0
4645,Knox County,ME,0
4646,Hancock County,ME,0
4648,Washington County,ME,0
4649,Washington County,ME,0
4650,Hancock County,ME,0
4652,Washington County,ME,0
4653,Hancock County,ME,0
4654,Washington County,ME,0
4655,Washington County,ME,0
4657,Washington County,ME,0
4658,Washington County,ME,0
4660,Hancock County,ME,0
4662,Hancock County,ME,0
4664,Hancock County,ME,0
4666,Washington County,ME,0
4667,Washington County,ME,0
4668,Washington County,ME,0
4669,Hancock County,ME,0
4671,Washington County,ME,0
4673,Hancock County,ME,1
4674,Hancock County,ME,0
4675,Hancock County,ME,0
4676,Hancock County,ME,0
4677,Hancock County,ME,0
4679,Hancock County,ME,0
4680,Washington County,ME,0
4681,Hancock County,ME,0
4683,Hancock County,ME,0
4684,Hancock County,ME,0
4685,Hancock County,ME,0
4686,Washington County,ME,0
4691,Washington County,ME,0
4693,Hancock County,ME,0
4694,Washington County,ME,0
4730,Aroostook County,ME,0
4732,Aroostook County,ME,0
4733,Aroostook County,ME,0
4734,Aroostook County,ME,0
4735,Aroostook County,ME,0
4736,Aroostook County,ME,0
4737,Aroostook County,ME,0
4739,Aroostook County,ME,0
4740,Aroostook County,ME,0
4742,Aroostook County,ME,0
4743,Aroostook County,ME,0
4745,Aroostook County,ME,0
4746,Aroostook County,ME,0
4747,Aroostook County,ME,0
4750,Aroostook County,ME,0
4756,Aroostook County,ME,0
4757,Aroostook County,ME,0
4758,Aroostook County,ME,0
4760,Aroostook County,ME,0
4761,Aroostook County,ME,0
4762,Aroostook County,ME,0
4763,Aroostook County,ME,0
4764,Aroostook County,ME,0
4765,Penobscot County,ME,0
4766,Aroostook County,ME,0
4768,Aroostook County,ME,0
4769,Aroostook County,ME,0
4772,Aroostook County,ME,0
4773,Aroostook County,ME,0
4774,Aroostook County,ME,0
4776,Aroostook County,ME,0
4777,Penobscot County,ME,0
4779,Aroostook County,ME,0
4780,Aroostook County,ME,0
4781,Aroostook County,ME,0
4783,Aroostook County,ME,0
4785,Aroostook County,ME,0
4786,Aroostook County,ME,0
4787,Aroostook County,ME,0
4841,Knox County,ME,0
4843,Knox County,ME,0
4847,Knox County,ME,0
4848,Waldo County,ME,0
4849,Waldo County,ME,0
4851,Knox County,ME,0
4852,Lincoln County,ME,0
4853,Knox County,ME,0
4854,Knox County,ME,0
4855,Knox County,ME,0
4856,Knox County,ME,0
4858,Knox County,ME,0
4859,Knox County,ME,0
4860,Knox County,ME,0
4861,Knox County,ME,0
4862,Knox County,ME,0
4863,Knox County,ME,0
4864,Knox County,ME,0
4901,Kennebec County,ME,0
4910,Kennebec County,ME,0
4911,Somerset County,ME,0
4912,Somerset County,ME,0
4915,Waldo County,ME,0
4917,Kennebec County,ME,0
4918,Kennebec County,ME,0
4920,Somerset County,ME,0
4921,Waldo County,ME,0
4922,Waldo County,ME,0
4923,Somerset County,ME,0
4924,Somerset County,ME,0
4925,Somerset County,ME,0
4926,Kennebec County,ME,1
4927,Kennebec County,ME,0
4928,Penobscot County,ME,0
4929,Somerset County,ME,0
4930,Penobscot County,ME,0
4932,Penobscot County,ME,0
4936,Franklin County,ME,1
4937,Kennebec County,ME,0
4938,Franklin County,ME,0
4939,Penobscot County,ME,0
4940,Franklin County,ME,0
4941,Waldo County,ME,0
4942,Piscataquis County,ME,0
4943,Somerset County,ME,0
4944,Somerset County,ME,0
4945,Somerset County,ME,0
4947,Franklin County,ME,0
4949,Knox County,ME,0
4950,Somerset County,ME,0
4951,Waldo County,ME,0
4952,Waldo County,ME,0
4953,Penobscot County,ME,0
4955,Franklin County,ME,0
4956,Franklin County,ME,0
4957,Somerset County,ME,0
4958,Somerset County,ME,0
4961,Franklin County,ME,0
4963,Kennebec County,ME,0
4964,Franklin County,ME,0
4965,Somerset County,ME,0
4966,Franklin County,ME,0
4967,Somerset County,ME,0
4969,Penobscot County,ME,0
4970,Franklin County,ME,0
4971,Somerset County,ME,0
4973,Waldo County,ME,0
4974,Waldo County,ME,0
4975,Somerset County,ME,0
4976,Somerset County,ME,0
4978,Kennebec County,ME,0
4979,Somerset County,ME,0
4981,Waldo County,ME,0
4982,Franklin County,ME,0
4983,Franklin County,ME,0
4984,Franklin County,ME,0
4985,Somerset County,ME,0
4986,Waldo County,ME,0
4987,Waldo County,ME,0
4988,Kennebec County,ME,0
4989,Kennebec County,ME,0
4992,Franklin County,ME,0
5001,Windsor County,VT,0
5009,Windsor County,VT,0
5030,Windsor County,VT,0
5031,Windsor County,VT,0
5032,Orange County,VT,0
5033,Orange County,VT,0
5034,Windsor County,VT,0
5035,Windsor County,VT,0
5036,Orange County,VT,0
5037,Windsor County,VT,0
5038,Orange County,VT,0
5039,Orange County,VT,0
5040,Orange County,VT,0
5041,Orange County,VT,0
5042,Caledonia County,VT,0
5043,Orange County,VT,0
5045,Orange County,VT,0
5046,Caledonia County,VT,0
5048,Windsor County,VT,0
5050,Caledonia County,VT,0
5051,Orange County,VT,0
5052,Windsor County,VT,0
5053,Windsor County,VT,0
5055,Orange County,VT,0
5056,Windsor County,VT,0
5058,Orange County,VT,0
5059,Windsor County,VT,0
5060,Orange County,VT,0
5061,Orange County,VT,0
5062,Windsor County,VT,0
5065,Orange County,VT,0
5067,Windsor County,VT,0
5068,Orange County,VT,0
5069,Caledonia County,VT,0
5070,Orange County,VT,0
5071,Windsor County,VT,0
5072,Orange County,VT,0
5073,Windsor County,VT,0
5075,Orange County,VT,0
5076,Orange County,VT,0
5077,Orange County,VT,0
5079,Orange County,VT,0
5081,Caledonia County,VT,0
5083,Orange County,VT,0
5084,Windsor County,VT,0
5086,Orange County,VT,0
5088,Windsor County,VT,0
5089,Windsor County,VT,0
5091,Windsor County,VT,0
5101,Windham County,VT,0
5141,Windham County,VT,0
5142,Windsor County,VT,0
5143,Windham County,VT,0
5146,Windham County,VT,0
5148,Bennington County,VT,0
5149,Windsor County,VT,0
5150,Windsor County,VT,0
5151,Windsor County,VT,0
5152,Bennington County,VT,0
5153,Windsor County,VT,0
5154,Windham County,VT,0
5155,Bennington County,VT,0
5156,Windham County,VT,0
5158,Windham County,VT,0
5161,Bennington County,VT,0
5201,Bennington County,VT,0
5250,Bennington County,VT,0
5251,Bennington County,VT,0
5252,Bennington County,VT,0
5253,Bennington County,VT,0
5254,Bennington County,VT,0
5255,Bennington County,VT,0
5257,Bennington County,VT,0
5260,Bennington County,VT,0
5261,Bennington County,VT,0
5262,Bennington County,VT,0
5301,Windham County,VT,0
5340,Bennington County,VT,0
5341,Windham County,VT,0
5342,Windham County,VT,0
5343,Bennington County,VT,0
5344,Windham County,VT,0
5345,Windham County,VT,0
5346,Windham County,VT,0
5350,Bennington County,VT,0
5351,Windham County,VT,0
5352,Bennington County,VT,0
5353,Windham County,VT,0
5354,Windham County,VT,0
5355,Windham County,VT,0
5356,Windham County,VT,0
5358,Windham County,VT,0
5359,Windham County,VT,0
5360,Windham County,VT,0
5361,Windham County,VT,0
5362,Windham County,VT,0
5363,Bennington County,VT,0
5401,Chittenden County,VT,0
5403,Chittenden County,VT,0
5404,Chittenden County,VT,0
5405,Chittenden County,VT,0
5408,Chittenden County,VT,0
5439,Chittenden County,VT,0
5440,Grand Isle County,VT,0
5441,Franklin County,VT,0
5442,Lamoille County,VT,0
5443,Addison County,VT,0
5444,Franklin County,VT,0
5445,Addison County,VT,0
5446,Chittenden County,VT,0
5447,Franklin County,VT,1
5448,Franklin County,VT,0
5450,Franklin County,VT,0
5452,Chittenden County,VT,0
5454,Franklin County,VT,0
5455,Franklin County,VT,0
5456,Addison County,VT,0
5457,Franklin County,VT,0
5458,Grand Isle County,VT,0
5459,Franklin County,VT,0
5461,Addison County,VT,0
5462,Addison County,VT,0
5463,Grand Isle County,VT,0
5464,Franklin County,VT,0
5465,Chittenden County,VT,0
5468,Chittenden County,VT,0
5471,Franklin County,VT,0
5472,Addison County,VT,0
5473,Addison County,VT,0
5474,Grand Isle County,VT,0
5476,Franklin County,VT,0
5477,Chittenden County,VT,0
5478,Chittenden County,VT,0
5481,Franklin County,VT,0
5482,Chittenden County,VT,0
5483,Franklin County,VT,0
5485,Franklin County,VT,0
5486,Grand Isle County,VT,0
5487,Addison County,VT,0
5488,Franklin County,VT,0
5489,Chittenden County,VT,0
5491,Addison County,VT,0
5492,Lamoille County,VT,0
5494,Chittenden County,VT,0
5495,Chittenden County,VT,0
5602,Washington County,VT,0
5640,Washington County,VT,0
5641,Orange County,VT,0
5647,Caledonia County,VT,0
5648,Washington County,VT,0
5649,Orange County,VT,0
5650,Washington County,VT,0
5651,Washington County,VT,0
5652,Lamoille County,VT,0
5653,Lamoille County,VT,0
5654,Orange County,VT,0
5655,Lamoille County,VT,0
5656,Lamoille County,VT,0
5658,Caledonia County,VT,0
5660,Washington County,VT,0
5661,Lamoille County,VT,0
5663,Orange County,VT,0
5664,Washington County,VT,0
5666,Washington County,VT,0
5667,Washington County,VT,0
5669,Addison County,VT,0
5670,Washington County,VT,0
5672,Lamoille County,VT,0
5673,Washington County,VT,0
5674,Washington County,VT,0
5675,Orange County,VT,0
5676,Chittenden County,VT,0
5677,Washington County,VT,0
5678,Washington County,VT,0
5679,Orange County,VT,0
5680,Caledonia County,VT,0
5681,Washington County,VT,0
5682,Washington County,VT,0
5701,Rutland County,VT,0
5730,Rutland County,VT,0
5731,Rutland County,VT,0
5732,Rutland County,VT,0
5733,Addison County,VT,0
5734,Addison County,VT,0
5735,Rutland County,VT,0
5736,Rutland County,VT,0
5737,Rutland County,VT,0
5738,Rutland County,VT,0
5739,Rutland County,VT,0
5742,Rutland County,VT,0
5743,Rutland County,VT,0
5744,Rutland County,VT,0
5746,Windsor County,VT,0
5747,Addison County,VT,0
5748,Addison County,VT,0
5751,Rutland County,VT,0
5753,Addison County,VT,0
5757,Rutland County,VT,0
5758,Rutland County,VT,0
5759,Rutland County,VT,0
5760,Addison County,VT,0
5761,Bennington County,VT,0
5762,Rutland County,VT,0
5763,Rutland County,VT,0
5764,Rutland County,VT,0
5765,Rutland County,VT,0
5766,Addison County,VT,0
5767,Addison County,VT,0
5768,Bennington County,VT,0
5769,Addison County,VT,0
5770,Addison County,VT,0
5772,Rutland County,VT,0
5773,Rutland County,VT,0
5774,Rutland County,VT,0
5775,Bennington County,VT,0
5776,Bennington County,VT,0
5777,Rutland County,VT,0
5778,Addison County,VT,0
5819,Caledonia County,VT,0
5820,Orleans County,VT,0
5821,Caledonia County,VT,0
5822,Orleans County,VT,0
5824,Caledonia County,VT,0
5825,Orleans County,VT,0
5826,Lamoille County,VT,0
5827,Orleans County,VT,0
5828,Caledonia County,VT,0
5829,Orleans County,VT,0
5830,Orleans County,VT,0
5832,Caledonia County,VT,0
5833,Orleans County,VT,0
5836,Caledonia County,VT,0
5837,Caledonia County,VT,0
5839,Caledonia County,VT,0
5840,Essex County,VT,0
5841,Caledonia County,VT,0
5842,Caledonia County,VT,0
5843,Caledonia County,VT,0
5845,Orleans County,VT,0
5846,Essex County,VT,0
5847,Orleans County,VT,0
5850,Caledonia County,VT,0
5851,Caledonia County,VT,0
5853,Orleans County,VT,0
5855,Orleans County,VT,0
5857,Orleans County,VT,0
5858,Essex County,VT,0
5859,Orleans County,VT,0
5860,Orleans County,VT,0
5862,Caledonia County,VT,0
5866,Caledonia County,VT,0
5867,Caledonia County,VT,0
5868,Orleans County,VT,0
5871,Caledonia County,VT,0
5872,Orleans County,VT,0
5873,Caledonia County,VT,0
5874,Orleans County,VT,0
5875,Orleans County,VT,0
5901,Essex County,VT,0
5902,Essex County,VT,1
5903,Essex County,VT,0
5904,Essex County,VT,1
5905,Essex County,VT,0
5906,Essex County,VT,0
5907,Essex County,VT,0
6001,Hartford County,CT,0
6002,Hartford County,CT,0
6010,Hartford County,CT,0
6013,Hartford County,CT,0
6016,Hartford County,CT,0
6018,Litchfield County,CT,0
6019,Hartford County,CT,0
6020,Hartford County,CT,0
6021,Litchfield County,CT,0
6022,Hartford County,CT,0
6023,Hartford County,CT,0
6024,Litchfield County,CT,0
6026,Hartford County,CT,0
6027,Hartford County,CT,0
6029,Tolland County,CT,0
6031,Litchfield County,CT,0
6032,Hartford County,CT,0
6033,Hartford County,CT,0
6035,Hartford County,CT,0
6037,Hartford County,CT,0
6039,Litchfield County,CT,0
6040,Hartford County,CT,0
6042,Hartford County,CT,0
6043,Hartford County,CT,0
6051,Hartford County,CT,0
6052,Hartford County,CT,0
6053,Hartford County,CT,0
6057,Litchfield County,CT,0
6058,Litchfield County,CT,0
6059,Litchfield County,CT,0
6060,Hartford County,CT,0
6061,Litchfield County,CT,0
6062,Hartford County,CT,0
6063,Litchfield County,CT,0
6065,Hartford County,CT,0
